stdntid,female,black,asian,hispc,natam,orace,t_smc,t_rgc,t_rga,incit,subur,rural,urban,frpl,spced,math,read,math_std,read_std,school,teacher
17650,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,489,439,0.020380430871228,0.0394696986481941,46,165
17655,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,473,448,-0.314511047166516,0.326781884325214,29,104
17656,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,484,445,-0.0842731560155669,0.231011155766207,29,102
17657,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,449,422,-0.816848264223131,-0.50323109651951,31,107
17658,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,463,450,-0.523818220940105,0.390629036697885,30,106
17659,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,439,400,-1.02615543799672,-1.20554977261889,5,12
17660,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,513,465,0.522717647927843,0.869482679492919,36,125
17661,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,473,439,-0.314511047166516,0.0394696986481941,27,97
17666,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,478,408,-0.209857460279721,-0.950161163128208,13,43
17679,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,444,402,-0.921501851109926,-1.14170262024622,53,189
17689,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,444,410,-0.921501851109926,-0.886314010755537,60,220
17691,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,489,440,0.020380430871228,0.0713932748345296,60,220
17695,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,384,402,-2.17734489375147,-1.14170262024622,51,183
17698,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,468,433,-0.419164634053311,-0.152071758469819,61,224
17699,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,500,451,0.250618322022177,0.422552612884221,46,164
17702,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,463,416,-0.523818220940105,-0.694772553637524,34,116
17703,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,405,384,-1.73779982882693,-1.71632699160026,34,115
17708,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,468,421,-0.419164634053311,-0.535154672705846,60,222
17715,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,459,403,-0.607541090449541,-1.10977904405989,70,260
17722,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,528,437,0.836678408588228,-0.024377453724477,72,267
17723,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,559,497,1.48553064728636,1.89103711745566,72,267
17724,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,559,455,1.48553064728636,0.550246917629563,72,266
17725,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,489,455,0.020380430871228,0.550246917629563,72,266
17726,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,434,403,-1.13080902488352,-1.10977904405989,41,147
17727,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,547,480,1.23436203875805,1.34833632228795,33,113
17728,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,412,388,-1.59128480718541,-1.58863268685492,40,144
17729,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,392,378,-2.00989915473259,-1.90786844871828,40,144
17730,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,384,384,-2.17734489375147,-1.71632699160026,40,146
17731,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,484,428,-0.0842731560155669,-0.311689639401497,40,142
17736,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,424,-0.209857460279721,-0.439383944146839,55,201
17737,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,520,424,0.669232669569356,-0.439383944146839,57,207
17738,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,520,463,0.669232669569356,0.805635527120248,58,215
17739,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,506,437,0.376202626286331,-0.024377453724477,58,210
17740,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,449,421,-0.816848264223131,-0.535154672705846,60,219
17741,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,418,408,-1.46570050292126,-0.950161163128208,60,220
17744,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,412,370,-1.59128480718541,-2.16325705820896,17,58
17745,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,528,461,0.836678408588228,0.741788374747576,17,58
17748,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,439,418,-1.02615543799672,-0.630925401264853,12,42
17751,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,449,422,-0.816848264223131,-0.50323109651951,31,108
17752,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,454,440,-0.712194677336336,0.0713932748345296,31,108
17753,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,520,518,0.669232669569356,2.5614322173687,39,139
17755,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,454,443,-0.712194677336336,0.167164003393536,39,140
17756,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,484,461,-0.0842731560155669,0.741788374747576,39,139
17757,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,463,422,-0.523818220940105,-0.50323109651951,39,139
17758,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,468,445,-0.419164634053311,0.231011155766207,39,139
17759,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,489,434,0.020380430871228,-0.120148182283484,39,140
17762,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,434,-0.921501851109926,-0.120148182283484,55,197
17763,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,416,-0.921501851109926,-0.694772553637524,55,197
17764,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,478,433,-0.209857460279721,-0.152071758469819,62,229
17765,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,449,386,-0.816848264223131,-1.65247983922759,62,229
17766,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,489,427,0.020380430871228,-0.343613215587833,62,229
17770,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,478,407,-0.209857460279721,-0.982084739314544,30,106
17775,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,494,470,0.125034017758023,1.0291005604246,5,14
17776,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,520,467,0.669232669569356,0.93332983186559,15,54
17777,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,500,433,0.250618322022177,-0.152071758469819,42,153
17781,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,434,421,-1.13080902488352,-0.535154672705846,58,211
17782,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,405,411,-1.73779982882693,-0.854390434569202,58,214
17784,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,412,391,-1.59128480718541,-1.49286195829591,64,236
17787,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,506,439,0.376202626286331,0.0394696986481941,52,187
17789,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,434,422,-1.13080902488352,-0.50323109651951,51,185
17790,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,423,390,-1.36104691603446,-1.52478553448225,47,169
17816,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,405,430,-1.73779982882693,-0.247842487028826,48,174
17827,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,454,425,-0.712194677336336,-0.407460367960504,9,31
17852,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,463,419,-0.523818220940105,-0.599001825078517,73,270
18116,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,489,455,0.020380430871228,0.550246917629563,24,83
18119,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,500,448,0.250618322022177,0.326781884325214,6,15
18123,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,602,538,2.38555149451279,3.19990374109541,59,216
18124,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,494,465,0.125034017758023,0.869482679492919,53,190
18128,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,559,510,1.48553064728636,2.30604360787802,14,47
18134,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,494,427,0.125034017758023,-0.343613215587833,43,156
18138,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,559,463,1.48553064728636,0.805635527120248,44,160
18139,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,418,0.376202626286331,-0.630925401264853,67,244
18141,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,473,418,-0.314511047166516,-0.630925401264853,47,172
18142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,489,456,0.020380430871228,0.582170493815899,69,255
18143,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,576,485,1.84135284270146,1.50795420321963,69,256
18148,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,489,443,0.020380430871228,0.167164003393536,27,95
18151,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,468,453,-0.419164634053311,0.486399765256892,55,200
18155,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,478,445,-0.209857460279721,0.231011155766207,28,100
18156,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,494,455,0.125034017758023,0.550246917629563,28,99
18157,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,473,436,-0.314511047166516,-0.0563010299108126,37,132
18173,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,434,416,-1.13080902488352,-0.694772553637524,30,106
18174,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,484,414,-0.0842731560155669,-0.758619706010195,55,197
18176,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,559,461,1.48553064728636,0.741788374747576,3,8
18182,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,439,413,-1.02615543799672,-0.79054328219653,69,255
18183,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,459,427,-0.607541090449541,-0.343613215587833,35,121
18184,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,434,395,-1.13080902488352,-1.36516765355057,65,241
18186,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,602,463,2.38555149451279,0.805635527120248,27,98
18188,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,459,439,-0.607541090449541,0.0394696986481941,7,20
18189,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,500,453,0.250618322022177,0.486399765256892,29,104
18191,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,468,439,-0.419164634053311,0.0394696986481941,72,266
18192,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,489,510,0.020380430871228,2.30604360787802,63,233
18193,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,439,439,-1.02615543799672,0.0394696986481941,26,90
18195,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,429,403,-1.23546261177031,-1.10977904405989,41,149
18199,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,536,605,1.0041241476071,5.3387833455799,72,266
18202,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,602,485,2.38555149451279,1.50795420321963,69,257
18207,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,484,443,-0.0842731560155669,0.167164003393536,55,199
18208,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,473,434,-0.314511047166516,-0.120148182283484,72,269
18210,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,454,416,-0.712194677336336,-0.694772553637524,2,6
18212,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,494,455,0.125034017758023,0.550246917629563,28,100
18214,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,559,427,1.48553064728636,-0.343613215587833,67,244
18215,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,602,456,2.38555149451279,0.582170493815899,37,131
18216,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,494,434,0.125034017758023,-0.120148182283484,53,192
18218,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,463,440,-0.523818220940105,0.0713932748345296,50,181
18219,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,500,414,0.250618322022177,-0.758619706010195,38,136
18222,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,528,434,0.836678408588228,-0.120148182283484,63,230
18223,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,468,424,-0.419164634053311,-0.439383944146839,29,104
18224,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,429,407,-1.23546261177031,-0.982084739314544,41,150
18225,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,500,474,0.250618322022177,1.15679486516994,7,21
18227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473,419,-0.314511047166516,-0.599001825078517,67,246
18228,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,489,422,0.020380430871228,-0.50323109651951,17,63
18229,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,513,474,0.522717647927843,1.15679486516994,59,218
18230,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,478,437,-0.209857460279721,-0.024377453724477,72,266
18231,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,434,408,-1.13080902488352,-0.950161163128208,47,170
18234,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,434,418,-1.13080902488352,-0.630925401264853,5,12
18235,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,489,425,0.020380430871228,-0.407460367960504,6,17
18238,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,520,447,0.669232669569356,0.294858308138879,6,15
18241,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,436,0.522717647927843,-0.0563010299108126,68,249
18243,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,626,538,2.88788871156941,3.19990374109541,65,239
18245,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,484,463,-0.0842731560155669,0.805635527120248,17,62
18248,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,484,433,-0.0842731560155669,-0.152071758469819,33,114
18249,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,489,460,0.020380430871228,0.709864798561241,69,257
18253,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,478,390,-0.209857460279721,-1.52478553448225,65,238
18256,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,449,418,-0.816848264223131,-0.630925401264853,55,201
18257,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,489,427,0.020380430871228,-0.343613215587833,50,181
18258,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,478,402,-0.209857460279721,-1.14170262024622,50,181
18259,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,444,419,-0.921501851109926,-0.599001825078517,10,35
18261,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,506,419,0.376202626286331,-0.599001825078517,36,123
18262,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,492,0.669232669569356,1.73141923652398,7,23
18263,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,489,445,0.020380430871228,0.231011155766207,69,254
18264,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,473,467,-0.314511047166516,0.93332983186559,72,269
18267,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,459,442,-0.607541090449541,0.135240427207201,46,165
18271,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,484,447,-0.0842731560155669,0.294858308138879,68,251
18273,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,437,0.125034017758023,-0.024377453724477,22,77
18278,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,434,427,-1.13080902488352,-0.343613215587833,43,156
18282,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,506,436,0.376202626286331,-0.0563010299108126,59,217
18284,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,626,483,2.88788871156941,1.44410705084696,53,189
18292,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,547,431,1.23436203875805,-0.21591891084249,61,225
18293,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,536,439,1.0041241476071,0.0394696986481941,55,198
18295,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,460,0.669232669569356,0.709864798561241,27,98
18300,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,468,413,-0.419164634053311,-0.79054328219653,13,45
18303,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,434,390,-1.13080902488352,-1.52478553448225,11,37
18306,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,405,402,-1.73779982882693,-1.14170262024622,54,194
18307,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,547,487,1.23436203875805,1.5718013555923,19,69
18308,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,478,443,-0.209857460279721,0.167164003393536,72,269
18309,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,478,437,-0.209857460279721,-0.024377453724477,72,267
18310,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,489,450,0.020380430871228,0.390629036697885,72,266
18312,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,473,427,-0.314511047166516,-0.343613215587833,37,132
18314,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,513,436,0.522717647927843,-0.0563010299108126,53,192
18316,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,454,410,-0.712194677336336,-0.886314010755537,53,191
18319,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,468,443,-0.419164634053311,0.167164003393536,13,46
18320,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,454,428,-0.712194677336336,-0.311689639401497,20,72
18321,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,489,460,0.020380430871228,0.709864798561241,69,257
18324,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,489,422,0.020380430871228,-0.50323109651951,68,247
18326,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,454,436,-0.712194677336336,-0.0563010299108126,3,7
18362,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,468,411,-0.419164634053311,-0.854390434569202,10,34
18389,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,536,456,1.0041241476071,0.582170493815899,61,224
18394,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,489,416,0.020380430871228,-0.694772553637524,10,36
18615,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,489,439,0.020380430871228,0.0394696986481941,69,257
18616,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,489,467,0.020380430871228,0.93332983186559,69,252
18620,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,547,442,1.23436203875805,0.135240427207201,65,241
18621,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,602,463,2.38555149451279,0.805635527120248,43,157
18626,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,506,425,0.376202626286331,-0.407460367960504,6,18
18631,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,536,461,1.0041241476071,0.741788374747576,14,47
18634,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,468,442,-0.419164634053311,0.135240427207201,37,132
18635,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,506,439,0.376202626286331,0.0394696986481941,72,269
18637,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,626,490,2.88788871156941,1.66757208415131,37,130
18641,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,468,437,-0.419164634053311,-0.024377453724477,35,122
18643,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,434,430,-1.13080902488352,-0.247842487028826,61,224
18647,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,547,538,1.23436203875805,3.19990374109541,25,86
18648,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,547,467,1.23436203875805,0.93332983186559,65,241
18662,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,418,400,-1.46570050292126,-1.20554977261889,40,145
18663,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,528,431,0.836678408588228,-0.21591891084249,44,158
18664,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,459,421,-0.607541090449541,-0.535154672705846,62,229
18665,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,434,434,-1.13080902488352,-0.120148182283484,22,78
18666,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,418,393,-1.46570050292126,-1.42901480592324,47,169
18667,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,506,451,0.376202626286331,0.422552612884221,10,35
18672,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,500,433,0.250618322022177,-0.152071758469819,22,78
18673,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,399,400,-1.86338413309108,-1.20554977261889,1,1
18675,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,468,445,-0.419164634053311,0.231011155766207,41,150
18676,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,500,424,0.250618322022177,-0.439383944146839,53,192
18677,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,559,442,1.48553064728636,0.135240427207201,65,237
18681,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,454,413,-0.712194677336336,-0.79054328219653,9,27
18686,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,520,456,0.669232669569356,0.582170493815899,37,131
18687,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,559,448,1.48553064728636,0.326781884325214,37,131
18688,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,520,453,0.669232669569356,0.486399765256892,25,86
18689,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,484,495,-0.0842731560155669,1.82718996508299,57,205
18691,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,384,393,-2.17734489375147,-1.42901480592324,47,169
18696,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,559,545,1.48553064728636,3.42336877439976,37,131
18699,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,528,436,0.836678408588228,-0.0563010299108126,14,51
18701,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,528,470,0.836678408588228,1.0291005604246,53,190
18702,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,500,433,0.250618322022177,-0.152071758469819,58,213
18703,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,484,439,-0.0842731560155669,0.0394696986481941,47,170
18704,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,513,439,0.522717647927843,0.0394696986481941,56,203
18705,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,513,500,0.522717647927843,1.98680784601466,7,23
18706,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,478,448,-0.209857460279721,0.326781884325214,72,267
18708,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,449,402,-0.816848264223131,-1.14170262024622,49,179
18714,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,484,424,-0.0842731560155669,-0.439383944146839,63,232
18715,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,449,428,-0.816848264223131,-0.311689639401497,54,193
18716,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,423,393,-1.36104691603446,-1.42901480592324,40,144
18718,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,454,437,-0.712194677336336,-0.024377453724477,63,235
18723,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,478,425,-0.209857460279721,-0.407460367960504,37,130
18725,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,459,400,-0.607541090449541,-1.20554977261889,38,137
18726,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,528,453,0.836678408588228,0.486399765256892,53,192
18727,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,489,431,0.020380430871228,-0.21591891084249,3,9
18729,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,449,419,-0.816848264223131,-0.599001825078517,34,116
18735,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,444,430,-0.921501851109926,-0.247842487028826,40,143
18736,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,463,421,-0.523818220940105,-0.535154672705846,56,204
18737,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,449,403,-0.816848264223131,-1.10977904405989,43,157
18738,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,489,407,0.020380430871228,-0.982084739314544,59,217
18739,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,506,448,0.376202626286331,0.326781884325214,62,227
18744,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,506,425,0.376202626286331,-0.407460367960504,72,266
18745,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,463,424,-0.523818220940105,-0.439383944146839,71,265
18748,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,418,398,-1.46570050292126,-1.26939692499156,40,144
18749,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,431,0.125034017758023,-0.21591891084249,72,266
18751,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,500,414,0.250618322022177,-0.758619706010195,6,17
18752,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,559,470,1.48553064728636,1.0291005604246,26,93
18753,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,547,518,1.23436203875805,2.5614322173687,73,271
18756,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,547,461,1.23436203875805,0.741788374747576,71,264
18757,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,520,434,0.669232669569356,-0.120148182283484,10,36
18758,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,473,410,-0.314511047166516,-0.886314010755537,10,36
18759,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,484,410,-0.0842731560155669,-0.886314010755537,10,36
18760,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,506,434,0.376202626286331,-0.120148182283484,10,33
18761,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,506,411,0.376202626286331,-0.854390434569202,33,114
18764,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,478,439,-0.209857460279721,0.0394696986481941,53,192
18772,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,500,422,0.250618322022177,-0.50323109651951,36,123
18776,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,429,414,-1.23546261177031,-0.758619706010195,51,185
18833,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,473,430,-0.314511047166516,-0.247842487028826,63,234
18839,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,468,440,-0.419164634053311,0.0713932748345296,72,269
18857,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,528,416,0.836678408588228,-0.694772553637524,13,45
18858,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,434,400,-1.13080902488352,-1.20554977261889,42,151
18862,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,484,443,-0.0842731560155669,0.167164003393536,54,193
18863,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,602,465,2.38555149451279,0.869482679492919,57,205
18864,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,468,421,-0.419164634053311,-0.535154672705846,13,44
18865,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,399,405,-1.86338413309108,-1.04593189168721,49,180
18866,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,454,416,-0.712194677336336,-0.694772553637524,49,176
18867,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,400,-1.13080902488352,-1.20554977261889,49,179
18873,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,445,-1.13080902488352,0.231011155766207,63,234
18876,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,405,414,-1.73779982882693,-0.758619706010195,52,186
